#
#   VizieR Astronomical Server: http://cdsweb.u-strasbg.fr	2004-12-14T02:59:10
#   Explanations and Statistics of UCDs:			See LINK below
#   In case of problem, please report to:	question@simbad.u-strasbg.fr
#    (link)
#
#Coosys	J2000:	eq_FK5 2000
#INFO	Ref=Vxml4301
#INFO	Target=304.500000-12.533333,rm=600.

#RESOURCE=1280
#Name: I/280A
#Title:	All-sky Compiled Catalogue of 2.5 million stars (Kharchenko 2001)
#Table	I_280A_ascc01:
#Name: I/280A/ascc01
#Title:	The all-sky catalogue of 2.5million stars
#Coosys	J2000_1991.250:	eq_FK5 2000_1991.250
#Column	recno	(I8)	Record number within the original table (starting from 1)        (link)	[ucd=RECORD]
#Column	RAJ2000	(F12.8)	Right Ascension J2000.0, epoch 1991.25        (link)	[ucd=POS_EQ_RA_MAIN]
#Column	DEJ2000	(F12.8)	Declination J2000.0, epoch 1991.25	[ucd=POS_EQ_DEC_MAIN]
#Column	Plx	(F7.2)	? Trigonometric parallax	[ucd=POS_PARLX_TRIG]
#Column	e_Plx	(F6.2)	? Standard error in Plx	[ucd=ERROR]
#Column	pmRA	(F8.2)	Proper Motion in RA*cos(DE)	[ucd=POS_EQ_PMRA]
#Column	pmDE	(F8.2)	Proper Motion in Declination	[ucd=POS_EQ_PMDEC]
#Column	Bmag	(F6.3)	? B magnitude in Johnson system	[ucd=PHOT_JHN_B]
#Column	Vmag	(F6.3)	? V magnitude in Johnson system	[ucd=PHOT_JHN_V]
#Column	SpType	(A12)	Spectral type in MK or HD system	[ucd=SPECT_TYPE_MK]
#Column	TYC1	(I4)	? TYC1 number from Tycho-2        (link)	[ucd=ID_ALTERNATIVE]
#Column	TYC2	(I5)	? TYC2 number from Tycho-2        (link)	[ucd=ID_ALTERNATIVE]
#Column	TYC3	(I1)	? TYC3 number from Tycho-2	[ucd=ID_ALTERNATIVE]

recno	RAJ2000	DEJ2000	Plx	e_Plx	pmRA	pmDE	Bmag	Vmag	SpType	TYC1	TYC2	TYC3
 1416211	311.59882264	-13.62847215	 118.50	 79.90	  -41.71	   -9.23	11.694	11.126	            	5768	  143	1
 1508614	310.32031437	-16.69413405	  35.20	 28.50	   -7.80	  -12.82	10.532	 9.080	K0          	6331	  264	1
 1331076	308.76928401	-06.93640283	       	      	   52.42	    5.90	12.276	11.289	            	5188	  418	1
 1328076	298.11386619	-09.41509439	 -60.50	 48.40	  -25.13	   -6.70	11.952	10.766	            	5729	  591	1
 1508461	309.68924571	-17.42293423	       	      	   26.61	   16.00	12.108	11.385	            	6334	 1427	1
 1329157	302.55468222	-05.80024106	  97.59	122.30	   28.36	   -7.45	12.739	11.509	            	5173	  440	1
 1505573	298.29051807	-16.11623232	  48.50	 43.29	   17.72	  -16.05	11.454	10.669	            	6313	  403	1
 1329598	303.87538932	-05.55886308	-126.69	 32.59	   -3.95	  -28.84	11.046	10.382	            	5170	 2295	1
 1328814	301.10266781	-06.38452296	       	      	    4.32	   -4.79	12.147	11.262	            	5172	 1388	1
 1329633	303.99041235	-05.54931877	       	      	   15.82	   -4.49	13.076	11.584	            	5170	 2081	1
 1507772	306.82262791	-19.17013014	   7.80	 27.00	    0.95	    6.90	10.934	 9.777	G5          	6337	  756	1
 1329406	303.26434655	-05.63798253	       	      	    7.82	  -10.09	11.889	11.488	            	5173	  772	1
 1507907	307.36045758	-18.97256584	       	      	   -2.68	   -5.49	12.158	11.567	            	6337	 1366	1
 1508386	309.32738622	-17.76221004	   2.40	 39.79	    4.25	    2.81	10.568	 9.696	G0          	6334	 1283	1
 1328067	298.08357621	-09.47052317	       	      	    1.62	   -7.89	12.089	10.445	            	5729	 1676	1
 1328453	299.59118432	-07.46503679	  41.09	 59.90	    5.38	  -10.54	11.329	10.656	            	5159	 2296	1
 1330352	306.17017983	-05.72647063	 -50.50	 44.29	   96.15	 -103.75	11.216	10.704	            	5175	 1672	1
 1508754	310.91882215	-15.74702414	       	      	   30.51	   -4.89	12.653	12.556	            	6331	 1969	1
 1416183	311.51244345	-14.11474203	  23.39	 22.70	    0.31	   -2.66	10.601	 9.586	G5          	5768	  561	1
 1412383	297.32358455	-12.66387619	   2.73	  1.28	   -3.89	   -4.74	10.510	 8.870	M1III       	5733	  604	1
 1412419	297.43280685	-11.40541054	   1.36	  3.32	   -9.73	  -14.76	11.172	10.605	            	5733	 1620	1
 1508116	308.17758982	-18.57797826	  55.40	 75.19	   -5.23	  -23.35	11.997	11.297	            	6334	  496	1
 1330104	305.36514913	-05.58003102	 -20.60	 20.60	   -1.30	  -35.96	10.347	 9.886	F           	5170	 2273	1
 1505729	298.89437733	-16.97340468	  49.90	 50.90	   -5.17	   -1.27	12.115	10.625	            	6317	 1660	1
 1412402	297.40042198	-13.66074394	       	      	   14.81	  -19.69	12.220	11.881	            	5737	  636	1
 1329166	302.57928980	-05.78826709	       	      	    9.82	   20.70	12.839	12.438	            	5173	  563	1
 1412464	297.54201339	-14.35240597	       	      	    1.21	   -4.49	12.866	12.321	            	5737	  550	1
 1331721	310.85531811	-09.34316358	       	      	    1.82	   -2.99	14.014	11.342	            	5756	  177	1
 1330993	308.46621036	-06.71724059	 -11.00	 73.00	   -4.87	  -12.82	12.053	11.120	            	5188	 1628	1
 1412422	297.43845692	-13.89321543	       	      	   -2.88	  -18.79	13.452	11.385	            	5737	 1120	1
 1505444	297.80937819	-15.16411224	  10.60	 11.50	   36.11	    5.01	 9.697	 8.257	K0          	6312	 1078	1
 1328878	301.40096767	-06.22666273	-129.10	 72.69	    7.56	   -9.68	12.144	10.862	            	5172	 2256	1
 1416097	311.18141325	-10.04480652	 -15.30	 33.90	  -51.56	  -15.20	11.129	10.433	            	5760	  615	1
 1507968	307.59028617	-18.88001697	-106.19	 40.79	    9.51	   -2.55	11.283	10.860	            	6337	  306	1
 1505491	298.00373080	-15.60398367	       	      	   -1.18	   -1.19	12.168	11.640	            	6313	   99	1
 1328383	299.34640201	-07.69322608	       	      	   19.22	   -0.29	12.287	11.792	            	5738	  502	1
 1416201	311.56643685	-13.88765980	       	      	    2.71	  -32.69	12.187	11.345	            	5768	  523	1
 1328200	298.63515633	-08.54157424	  -1.00	 32.90	  -10.81	  -14.92	10.925	 9.556	K5          	5725	 2118	1
 1416198	311.55204579	-13.96868093	       	      	   -1.58	   -5.99	12.783	12.725	            	5768	 1272	1
 1505616	298.44643698	-16.38533683	       	      	  -16.28	  -77.89	12.339	11.693	            	6313	 1051	1
 1412485	297.59984647	-10.66138199	  23.00	 63.09	   -3.21	   -6.25	11.287	10.459	            	5729	 2411	1
 1508676	310.60012591	-16.31529115	       	      	   -9.58	   -3.19	13.018	11.857	            	6331	 1171	1
 1329069	302.17501606	-05.90540327	       	      	    0.32	   -9.49	12.330	12.333	            	5173	 2277	1
 1412432	297.46100799	-11.21123468	       	      	   -1.48	    2.20	12.869	12.214	            	5729	  764	1
 1412389	297.35512470	-13.38734446	       	      	    1.61	    1.70	13.211	12.206	            	5737	 1199	1
 1330620	307.02507215	-05.97525326	       	      	    9.02	   -2.19	12.608	10.795	            	5175	 1694	1
 1329339	303.10639732	-05.65412032	       	      	   19.12	    7.30	12.063	11.961	            	5173	 1070	1
 1329091	302.27607875	-05.86978963	       	      	   -0.77	   -1.49	11.834	11.691	            	5173	 1909	1
 1508188	308.45540917	-18.42558934	  28.60	 75.80	    8.32	   -8.78	11.952	11.197	            	6334	  470	1
 1505803	299.21198924	-17.34528799	       	      	    3.73	   11.00	12.574	10.703	            	6317	 1024	1
 1506970	304.09130550	-19.53951200	       	      	  -17.28	   19.16	      	13.488
 1331079	308.77304938	-06.91784194	  16.10	 44.29	    2.84	   -0.48	11.412	10.614	            	5188	  373	1
 1506543	302.42034618	-19.26187305	  -1.00	 25.20	    8.27	   -8.33	10.719	 9.703	G5          	6323	  174	1
 1331331	309.69405396	-07.72253610	       	      	   -7.57	  -16.29	12.779	11.687	            	5755	  734	1
 1416238	311.69016783	-12.78071222	  97.59	 52.40	   -4.95	   -0.92	11.806	10.219	            	5764	  796	1
 1508665	310.56341799	-16.38450371	 -23.89	 82.69	   10.73	   -7.30	11.852	11.333	            	6331	 1417	1
 1330283	305.97212971	-05.66476810	  10.50	 76.69	  -15.08	   -4.39	11.889	11.002	            	5175	 1232	1
 1505751	298.99123859	-17.11013942	  -5.59	 18.20	    6.19	    2.07	10.294	 9.954	A0          	6317	  832	1
 1329191	302.68608055	-05.74444898	 -77.50	 72.40	    1.46	    2.79	11.665	11.158	            	5173	  692	1
 1505446	297.81335451	-15.20980991	       	      	    4.01	  -40.69	12.880	12.190	            	6312	 1319	1
 1506363	301.74079782	-19.03370961	       	      	    5.01	    2.50	12.147	11.736	            	6322	  997	1
 1412378	297.30854091	-12.43810354	       	      	   -5.38	    2.00	12.938	11.479	            	5733	  931	1
 1328307	299.06452933	-07.98150488	   9.30	 30.29	   11.78	    2.29	10.864	 9.559	K2          	5738	  740	1
 1506947	304.01509086	-19.54013467	 -21.79	 33.59	    4.02	    1.12	10.727	 9.705	K2          	6336	 1766	1
 1416177	311.48514395	-10.93760195	       	      	   -0.38	   -1.59	12.248	10.871	            	5760	 1203	1
 1505580	298.31820439	-16.20627558	  41.50	 45.90	   20.02	   -2.27	11.766	10.560	            	6313	  326	1
 1506130	300.72861822	-18.54611021	  11.60	  0.93	   50.27	  -68.81	 8.255	 7.634	G0V         	6318	  457	1
 1329743	304.32335836	-05.51100131	       	      	   -2.97	   -2.69	12.591	11.669	            	5170	 2102	1
 1329589	303.84775919	-05.53668907	   5.05	  0.99	   36.61	   -6.28	 7.225	 7.042	A2          	5170	 2537	1
 1508585	310.20882486	-16.88063177	       	      	    8.61	  -21.29	12.596	11.881	            	6335	  547	1
 1330412	306.35770986	-05.74963221	       	      	   -9.07	  -49.99	12.564	11.668	            	5175	 1436	1
 1330627	307.06020211	-05.97580313	  30.39	 54.59	   -1.21	    0.23	11.695	10.047	            	5175	 2326	1
 1508639	310.43438172	-16.58457458	       	      	   11.11	   -8.59	12.586	11.238	            	6331	 1946	1
 1412420	297.43449176	-11.27115430	       	      	   -1.32	   -8.84	11.848	10.556	            	5733	 2084	1
 1328581	300.12333837	-06.98268651	       	      	   -0.57	  -11.79	12.644	11.624	            	5172	 1113	1
 1508579	310.18588686	-16.91279187	 -25.20	 25.79	   13.72	   -5.61	10.704	 9.615	K0          	6335	  433	1
 1328958	301.67953289	-06.07850138	  16.39	 60.00	    3.11	   -9.36	11.695	10.657	            	5172	 1892	1
 1329921	304.86170280	-05.51276912	       	      	   -4.47	   -8.29	12.482	12.323	            	5170	 2114	1
 1508392	309.34987959	-17.77966606	  26.60	 28.39	   48.17	  -15.42	 9.920	 9.459	F8          	6334	 1457	1
 1329621	303.94889749	-05.52435990	       	      	   -2.97	  -42.49	11.854	10.962	            	5170	 2154	1
 1416184	311.51715763	-11.03629641	 -44.40	 59.50	   16.02	   -1.62	11.514	10.954	            	5760	 1409	1
 1507520	305.93290402	-19.42749575	  15.39	 26.60	   -3.63	    0.27	10.992	 9.547	K5          	6336	  402	1
 1331758	311.00780668	-09.59231343	       	      	    9.82	    6.00	12.204	11.861	            	5760	  168	1
 1330032	305.17439813	-05.53340584	   3.78	  1.29	    2.79	   -3.44	 9.845	 8.691	K0          	5170	 2228	1
 1508836	311.20011700	-15.20904109	-111.00	 66.09	   -4.44	   -6.06	12.177	10.518	            	6331	  798	1
 1330178	305.64956722	-05.59212718	  61.79	 73.90	   -9.22	  -10.46	11.612	11.076	            	5171	  860	1
 1331507	310.24288612	-08.33944267	       	      	    2.42	  -19.59	12.316	11.278	            	5756	  912	1
 1331564	310.38122290	-08.52618750	       	      	  -12.47	  -42.69	12.255	11.356	            	5756	 1273	1
 1506832	303.59010750	-19.51274600	       	      	   -0.88	   -4.03	      	13.107
 1416229	311.66125125	-11.83692877	       	      	    1.01	   -4.39	13.226	11.440	            	5764	  395	1
 1508193	308.48640768	-18.42730357	  38.90	 30.39	   -2.98	   -1.00	10.877	 9.719	K0          	6334	  572	1
 1416242	311.70548869	-12.45924817	       	      	   -9.78	  -28.19	12.787	12.593	            	5764	 1511	1
 1507282	305.11586796	-19.54396922	  39.40	 23.20	   17.33	  -43.63	10.750	 9.679	G5          	6336	  984	1
 1412375	297.29726659	-12.91002602	       	      	   -4.48	    5.40	13.598	11.955	            	5733	 1099	1
 1508555	310.09129005	-17.03973404	  97.90	 49.90	   -4.21	   -5.36	11.684	10.189	            	6335	 1281	1
 1329228	302.81808602	-05.69493561	       	      	  -10.27	   -9.99	12.393	11.382	            	5173	  587	1
 1416186	311.52109002	-11.02067529	  -1.00	 12.19	   16.40	   -1.17	 9.303	 8.844	F5          	5760	 1455	1
 1506042	300.30106605	-18.29414915	-201.30	 67.09	    2.26	   -0.22	11.428	10.921	            	6318	 1563	1
 1331020	308.55849139	-06.73964686	       	      	   -4.77	   -3.89	12.625	11.288	            	5188	 1771	1
 1416233	311.68070341	-13.29727472	       	      	   -9.58	   -5.09	12.300	11.287	            	5768	 1461	1
 1506994	304.17149628	-19.56661981	       	      	   -6.44	   -6.81	12.437	10.497	            	6336	 1340	1
 1506809	303.50168100	-19.50835400	       	      	    3.81	   -8.93	      	10.279
 1330884	308.05284039	-06.42562142	       	      	   27.02	  -11.29	12.019	11.204	            	5188	 1724	1
 1505456	297.85764879	-15.36732734	       	      	   -5.13	  -10.55	13.006	10.753	            	6312	 1488	1
 1506881	303.78118002	-19.54056629	       	      	   11.01	  -11.59	11.515	10.960	            	6323	  342	1
 1329883	304.75757975	-05.49664682	  22.20	 15.19	   29.61	   28.77	 9.972	 9.632	A2          	5170	 2292	1
 1506834	303.59527500	-19.52116100	       	      	   -6.08	   15.96	      	10.279
 1506783	303.41402624	-19.49737250	  66.50	 63.70	   11.34	   -8.35	11.367	10.380	K5          	6323	  336	1
 1505568	298.27221474	-16.16684072	       	      	   -0.29	   -4.88	13.250	10.691	            	6313	  268	1
 1507017	304.24463394	-19.57152944	       	      	   -6.33	  -10.41	12.359	10.577	            	6336	 1192	1
 1505430	297.75735629	-15.13029934	       	      	    6.81	    1.10	12.688	11.536	            	6312	 1215	1
 1416230	311.66466208	-13.46505060	-104.80	 58.00	    2.79	   -4.33	11.381	11.114	            	5768	  469	1
 1412474	297.57935691	-14.62072091	   6.80	 72.69	   -7.44	  -20.21	11.523	10.698	            	5737	  277	1
 1328494	299.80216331	-07.22222791	       	      	  -18.67	  -29.49	12.104	11.345	            	5159	 2113	1
 1329207	302.74613040	-05.70381179	       	      	    6.42	    3.00	12.474	12.144	            	5173	  380	1
 1330772	307.62883722	-06.19946465	       	      	  -14.07	   15.00	11.716	11.023	            	5188	 1150	1
 1506511	302.29721700	-19.25336900	       	      	  -12.58	  -17.25	      	14.127
 1505855	299.39720547	-17.57143122	       	      	   -6.58	   -3.69	12.149	11.809	            	6317	  968	1
 1416243	311.70841548	-12.24519932	       	      	   -1.48	   -7.59	12.543	11.819	            	5764	 1725	1
 1329508	303.61701745	-05.54065492	       	      	   13.82	   -7.59	12.899	12.100	            	5169	  529	1
 1328549	300.00277112	-07.05285351	 -44.90	 67.80	    3.43	   -4.90	11.531	11.155	            	5172	 1541	1
 1507186	304.82733035	-19.57386252	  32.09	 17.00	   25.01	  -23.99	10.117	 9.550	G0          	6336	 1686	1
 1508090	308.08428225	-18.67945859	  14.50	 33.70	   -3.93	  -14.39	11.022	 9.960	K0          	6334	  492	1
 1328609	300.20394666	-06.89718200	 -88.80	 38.00	   -0.17	   -6.16	11.275	10.161	            	5172	 1213	1
 1507156	304.69746887	-19.57928460	       	      	   -4.98	  -44.39	11.711	10.991	            	6336	 1240	1
 1505898	299.57182832	-17.73642685	  32.09	 51.09	   14.53	  -27.12	11.550	10.820	            	6317	 1480	1
 1508828	311.17426058	-15.31633658	       	      	   -0.08	   -4.59	12.328	11.535	            	6331	  788	1
 1416139	311.33504113	-14.90377917	       	      	    8.61	    2.40	12.836	12.141	            	5768	 1878	1
 1328328	299.16029220	-07.83269782	       	      	  -10.77	  -29.19	12.465	11.556	            	5738	  509	1
 1328276	298.90804709	-08.12252564	  13.80	 16.60	   -5.01	   -2.80	 9.971	 8.842	K0          	5738	 2270	1
 1329823	304.60356753	-05.48350252	       	      	   -0.27	   -2.89	12.189	11.109	            	5170	 2172	1
 1506376	301.76875284	-19.07720301	 -29.20	 41.00	  -23.21	  -37.01	11.159	10.436	            	6322	  132	1
 1331675	310.73581962	-09.03799982	   6.59	 51.50	  -14.74	    3.34	11.492	10.522	            	5756	  775	1
 1412481	297.59146164	-10.54961892	  35.09	 30.60	   16.27	  -21.80	10.721	 9.888	            	5729	 2012	1
 1328628	300.29566539	-06.82494337	 -14.69	 15.69	    4.10	  -12.86	 9.901	 9.279	G0          	5172	  531	1
 1416237	311.68963266	-11.91875646	       	      	  -27.58	  -11.29	13.340	12.446	            	5764	  619	1
 1329193	302.69314816	-05.70883826	       	      	    9.02	    4.60	12.711	13.103	            	5173	  401	1
 1506370	301.75411714	-19.07612977	  13.80	 67.19	  -12.52	  -27.22	11.606	11.106	            	6322	 1166	1
 1412362	297.27220695	-12.74325099	  97.00	 57.29	  -13.26	  -60.89	11.497	10.868	            	5733	  372	1
 1328230	298.73613991	-08.33025611	-156.00	 43.40	  -28.40	  -81.74	10.858	10.254	            	5738	   67	1
 1412423	297.43976610	-14.14902640	       	      	    9.95	    4.52	      	 9.742
 1416234	311.68098600	-11.80355300	       	      	  316.50	  -56.06	15.413	13.758	M
 1331750	310.97091062	-09.45368237	  39.90	 55.29	  -15.62	  -10.79	11.878	11.299	            	5760	 1910	1
 1505730	298.89771475	-17.06195363	       	      	   -9.28	   -5.59	12.352	11.220	            	6317	  326	1
 1506816	303.52169550	-19.52934900	       	      	  -11.68	  -11.43	      	12.939
 1412392	297.36395058	-13.77962897	       	      	   13.61	  -31.19	13.021	12.450	            	5737	 1124	1
 1329138	302.48156388	-05.76078828	  80.00	 56.79	    5.48	   10.92	11.985	10.539	            	5173	 2419	1
 1416181	311.49832924	-14.41113645	       	      	    6.41	   -3.89	12.511	11.266	            	5768	 1229	1
 1507546	306.01574685	-19.44118160	 196.39	 63.29	    2.92	    6.19	11.926	10.681	            	6337	 1130	1
 1331712	310.84122750	-09.20592825	-150.00	 55.59	    2.55	  -19.59	11.728	10.909	            	5756	   81	1
 1508718	310.78904620	-16.10023525	 -94.09	 69.59	   -2.32	   -2.36	12.130	10.583	            	6331	  671	1
 1330156	305.55757725	-05.55111612	       	      	   16.02	   12.60	11.777	11.269	            	5170	 2157	1
 1506526	302.33567850	-19.28081300	       	      	   -9.18	    3.34	      	12.708
 1330630	307.06328992	-05.94082050	       	      	   -3.67	   -2.89	11.878	11.389	            	5175	 2040	1
 1331094	308.82979749	-06.90672353	       	      	    5.62	   -5.59	11.885	11.338	            	5188	  346	1
 1506911	303.86556990	-19.56910990	  61.70	 64.40	  -65.14	  -45.17	11.107	10.248	K0          	6323	  781	1
 1328591	300.16411387	-06.90947647	       	      	    7.32	    2.00	13.093	11.235	            	5172	  907	1
 1507218	304.91617559	-19.58441765	       	      	   -3.98	   11.10	12.099	12.154	            	6336	 1050	1
 1412360	297.26928107	-12.36628183	       	      	   -2.88	  -16.29	13.013	11.748	            	5733	 1149	1
 1508562	310.12583764	-17.04037801	       	      	  -12.08	  -14.29	13.260	11.691	            	6335	 1444	1
 1328913	301.52611267	-06.10836517	       	      	    6.92	  -10.09	12.245	11.940	            	5172	  394	1
 1506480	302.19425337	-19.24023761	       	      	  -13.73	   -3.19	12.535	11.962	            	6323	 1327	1
 1412391	297.36214845	-13.79680003	       	      	  -17.58	  -11.29	12.669	11.951	            	5737	 1201	1
 1330168	305.61667934	-05.55536268	       	      	    3.02	    3.70	12.376	11.177	            	5170	 2419	1
 1329557	303.76283359	-05.50643476	       	      	    2.72	   -6.29	12.063	12.189	            	5170	 1958	1
 1508764	310.95582189	-15.81122804	   5.90	 11.19	   -3.73	   -1.35	 9.187	 8.783	F0          	6331	 1436	1
 1507095	304.49777715	-19.59878692	       	      	   69.41	   -5.59	12.087	11.482	            	6336	 1128	1
 1505458	297.86107499	-15.43760070	 -81.69	 42.90	   12.59	   -5.67	12.214	10.230	            	6312	  433	1
 1508813	311.11694024	-15.48613461	  41.09	 31.20	  -14.45	  -39.57	11.127	10.453	            	6331	  362	1
 1412476	297.58124012	-10.53918455	       	      	    4.51	   -9.29	12.164	11.975	            	5729	 2078	1
 1328560	300.04842760	-06.99198877	       	      	    5.52	   -3.89	12.052	11.406	            	5172	 1093	1
 1412400	297.39724667	-11.25380426	   2.50	 28.00	   25.01	  -10.38	10.762	10.049	            	5733	 1791	1
 1327989	297.77728912	-09.98827276	       	      	    9.02	    3.70	11.508	10.898	            	5729	  265	1
 1328931	301.59969790	-06.07137290	       	      	    4.92	   -2.69	12.572	12.008	            	5172	  810	1
 1505496	298.01145909	-15.75334902	       	      	  -38.38	  -21.69	12.614	11.887	            	6313	  323	1
 1331733	310.91750311	-09.32951657	       	      	   -0.57	   -8.79	12.521	11.926	            	5756	  162	1
 1412502	297.65386463	-14.92991961	       	      	    3.71	   -2.69	12.141	11.545	            	5737	  873	1
 1505449	297.82786922	-15.37020506	       	      	   -8.08	  -19.19	12.614	12.004	            	6312	 1532	1
 1505428	297.74646389	-15.17729824	       	      	    6.01	   -4.09	12.426	12.185	            	6312	 1291	1
 1331794	311.11596492	-09.73190377	 -38.70	 52.79	   -7.76	   17.10	11.960	11.293	            	5760	   63	1
 1508346	309.13385335	-18.01205261	       	      	  -18.68	   -4.59	11.924	11.492	            	6334	 1094	1
 1416247	311.72380913	-13.15070526	  54.20	 80.30	    1.02	   -2.82	12.482	11.173	            	5768	  301	1
 1331554	310.36210150	-08.43737279	       	      	   10.82	    1.30	12.446	11.513	            	5756	 1328	1
 1331658	310.68644455	-08.91948553	       	      	   -0.97	   -0.79	13.268	11.900	            	5756	  321	1
 1329958	304.97797800	-05.47858700	       	      	   -0.75	   -5.22	      	12.688
 1331304	309.60470936	-07.55741236	       	      	   23.72	  -25.09	12.245	12.185	            	5755	  765	1
 1412396	297.38137500	-11.30695100	       	      	 -445.17	 -369.40	14.423	12.789	M
 1505819	299.26723452	-17.48267147	  -1.79	 21.39	   -7.33	  -26.62	10.352	 9.768	F8          	6317	 1312	1
 1506985	304.13002350	-19.59727200	       	      	  -11.68	    0.76	      	12.949
 1505824	299.28254577	-17.49835462	       	      	   10.43	    2.98	12.181	10.597	            	6317	 1933	1
 1412406	297.40610865	-14.07499985	       	      	    3.21	  -11.59	13.002	12.325	            	5737	  834	1
 1507576	306.10504859	-19.43639617	  21.79	 20.50	  -11.33	  -31.29	10.486	 9.409	K0          	6337	  146	1
 1329732	304.29268402	-05.46264091	       	      	   -3.87	  -10.09	11.955	10.748	            	5170	 2142	1
 1330056	305.22153825	-05.49534255	 -20.50	 15.10	    7.25	   -4.86	 9.553	 9.465	A0          	5170	 1901	1
 1412450	297.52375506	-14.54554572	       	      	    2.71	   -2.99	12.061	11.583	            	5737	  479	1
 1508580	310.19670627	-16.97328834	       	      	   26.31	    0.20	12.470	11.868	            	6335	  887	1
 1328174	298.53446904	-08.57416489	   8.34	  1.05	    8.16	  -19.10	 7.415	 5.774	K5III       	5725	 2836	1
 1331032	308.59658333	-06.72326544	       	      	   -4.77	  -21.19	12.456	11.481	            	5188	 1678	1
 1329310	303.00491473	-05.61364236	       	      	    3.52	   -5.39	12.274	11.662	            	5169	  598	1
 1331506	310.24233195	-08.26804824	  96.00	 66.09	   20.30	  -17.67	11.457	10.598	            	5756	  917	1
 1331766	311.03426696	-09.53926778	 -80.09	 33.79	   24.88	  -10.80	11.104	10.446	            	5760	  221	1
 1505442	297.80754600	-15.34534400	       	      	    9.67	   -0.29	      	12.979
 1412354	297.25307490	-12.87248605	       	      	   -5.98	   -9.59	12.797	11.889	            	5733	  228	1
 1416187	311.52142476	-14.39645717	  -0.80	 57.00	   35.50	  -19.09	11.491	10.707	            	5768	 1310	1
 1508344	309.11719128	-18.03567034	-501.29	106.80	  -64.40	    6.89	10.992	10.811	            	6334	  964	1
 1505917	299.65120602	-17.84531707	       	      	   -8.08	   -4.39	13.173	11.266	            	6317	 1456	1
 1505666	298.64425797	-16.77836355	  30.00	 34.40	    3.99	   12.39	11.219	 9.990	            	6313	  536	1
 1412394	297.37869300	-11.28869069	       	      	   -5.48	  -20.19	12.089	11.913	            	5733	 1619	1
 1506808	303.50072250	-19.54700500	       	      	   -6.08	    5.36	      	10.279
 1506840	303.64353503	-19.56468753	       	      	   -3.98	  -20.19	12.369	11.184	            	6323	 1536	1
 1508565	310.13370056	-17.05780389	 -31.79	 85.80	   -1.00	  -44.94	13.865	11.691	M4          	6335	 1852	1
 1506649	302.87101934	-19.43818684	       	      	   14.01	  -66.59	12.592	11.473	            	6323	 1427	1
 1507241	304.96721639	-19.59962012	 -19.79	 56.59	    2.00	   -1.79	12.114	10.709	            	6336	 1895	1
 1329188	302.68132217	-05.68360230	       	      	    0.42	    1.70	12.439	11.532	            	5173	  545	1
 1505689	298.73909144	-16.90528482	  97.90	 55.29	   -9.62	  -21.13	11.704	11.146	            	6317	 1260	1
 1507700	306.55011462	-19.33486810	       	      	    0.61	   -3.89	12.493	12.138	            	6337	  780	1
 1508253	308.81126955	-18.26869352	   2.60	  1.89	    4.11	    5.15	10.122	 9.585	F2/F3V      	6334	 1678	1
 1412524	297.74420640	-10.02560898	   7.59	 54.29	    5.78	   -9.57	11.850	 9.975	            	5729	 2226	1
 1331512	310.25794792	-08.27589160	       	      	   -7.57	  -11.79	12.462	11.068	            	5756	  807	1
 1506803	303.49011750	-19.55165100	       	      	  -17.28	 -150.74	      	10.279
 1329982	305.05779061	-05.46968077	       	      	    8.82	   -2.89	11.677	11.676	            	5170	 2106	1
 1505578	298.29881813	-16.29448120	  27.79	 67.90	   11.87	  -21.94	12.293	10.703	            	6313	 2266	1
 1329713	304.22372394	-05.45332008	  31.20	 20.79	   13.51	  -13.29	10.387	 9.782	G0          	5170	 2166	1
 1329965	305.01004750	-05.46523055	  -5.50	 24.39	    8.80	   -0.35	10.600	 9.652	K0          	5170	 1897	1
 1329360	303.16156640	-05.57100758	       	      	    0.02	   -5.09	12.772	12.081	            	5169	  712	1
 1508656	310.51810755	-16.57186600	 161.50	 87.69	  -24.69	  -39.65	11.397	10.765	            	6331	 1920	1
 1329413	303.27841290	-05.54953113	  65.59	 40.90	    7.32	   -6.98	11.371	10.741	            	5169	  517	1
 1506583	302.60608663	-19.38315286	  15.71	  1.71	    3.86	 -119.27	 7.858	 7.276	G0V         	6323	 2047	1
 1412512	297.70065626	-10.12634510	  11.60	 18.60	    2.96	    1.09	10.462	 9.171	K0          	5729	  953	1
 2500777	302.60606326	-19.38320185	  15.93	  1.71	   -3.66	 -127.41	      	10.220
 1506696	303.10267500	-19.49262600	       	      	  -17.58	   -3.64	      	12.618
 1331549	310.34592900	-08.38558190	   0.40	 43.20	    2.14	  -24.51	11.344	 9.907	            	5756	 1257	1
 1412370	297.28817974	-13.46165902	       	      	    7.61	   -9.59	12.570	12.097	            	5737	 1453	1
 1330192	305.70675295	-05.54595436	       	      	    3.22	   -9.99	12.261	11.637	            	5171	  766	1
 1331666	310.70693729	-08.91473238	       	      	   -9.27	  -28.99	12.410	12.176	            	5756	  668	1
 1508781	311.00681300	-15.77105432	 149.80	 67.40	   -4.54	   -7.83	11.800	11.528	            	6331	  635	1
 1328511	299.88982983	-07.08750369	       	      	    2.22	    5.50	13.855	11.178	            	5159	 2039	1
 1506708	303.15050343	-19.50473718	  65.80	 73.59	   23.10	    7.13	11.590	11.383	            	6323	 1114	1
 1505476	297.94120277	-15.66899158	       	      	    7.11	   -3.49	13.304	12.366	            	6312	   45	1
